id;name;used
13637502;Bus 880: Braunau - Eggelsberg - Oberndorf;
13637503;Bus 878: Geretsberg - Wagenham;
13637504;Bus 878: Pischelsdorf - Geretsberg;
13638574;Bus 483: Bad Blumau Bahnhof => Fürstenfeld Bahnhof;
13638575;Bus 483: Fürstenfeld Bahnhof <=> Bad Blumau Ortsmitte;
13638576;Bus 483: Fürstenfeld Schillerplatz => Speltenbach Dorfplatz => Fürstenfeld Bahnhof;
13638577;Bus 483: Fürstenfeld Bahnhof <=> Bad Blumau Bahnhof;
13638578;Bus 483: Fürstenfeld Bahnhof => Bad Blumau Bahnhof;
13642142;Bus 884: Variante durch St. Radegund;
13642143;Bus 885: Braunau - Hochburg - Ostermiething;
13642144;Bus 884: Duttendorf - St. Radegund - Ostermiething;
13642190;Bus 209: Weiz Bahnhof => Kaibing P+R;
13642394;Bus 474: Böheimkirchen Abzweigung Kollersberg => Grub bei Böheimkirchen Ort;
13643159;Bus 484: Safenau Ökopark Hartberg => Hartberg Europaplatz (Ressavarstraße);
13643160;Bus 484: Safenau Ökopark Hartberg => Hartberg Busbahnhof;
13643161;Bus 484: Safenau Ökopark Hartberg => Hartberg Erlenstraße;
13643162;Bus 484: Bad Waltersdorf Schulzentrum => Safenau Ökopark Hartberg;
13643163;Bus 484: Bad Blumau Bahnhof => Hartberg Busbahnhof (via Bad Waltersdorf Schulzentrum);
13643164;Bus 484: Bad Blumau Bahnhof => Hartberg Erlenstraße;
13643165;Bus 484: Bad Blumau Bahnhof => Hartberg Busbahnhof;
13643166;Bus 484: Fürstenfeld Bahnhof => Hartberg Busbahnhof;
13643167;Bus 484: Fürstenfeld Bahnhof => Hartberg Bahnhof;
13643168;Bus 484: Bad Waltersdorf Schulzentrum => Bad Blumau Bahnhof;
13643169;Bus 484: Hartberg Busbahnhof => Safenau Ökopark Hartberg;
13643170;Bus 484: Hartberg Busbahnhof => Fürstenfeld Bahnhof (via Bad Waltersdorf Schulzentrum);
13643171;Bus 484: Hartberg Busbahnhof => Fürstenfeld Bahnhof;
13643172;Bus 484: Hartberg Bahnhof => Bad Blumau Bahnhof;
13643173;Bus 484: Hartberg Rotkreuzkapelle => Fürstenfeld Bahnhof;
13643174;Bus 484: Hartberg Bahnhof => Fürstenfeld Bahnhof;
13643175;Bus 484: Hartberg Europaplatz (Ressavarstraße) => Bad Waltersdorf Schulzentrum;
13643176;Bus 484: Hartberg Europaplatz (Ressavarstraße) => Fürstenfeld Bahnhof;
13648628;Citybus Braunau 898: Braunau - Kühberg;
13649113;Bus 863: Ried - Altheim;
13649114;Bus 862: Ried - Aspach - St. Johann;
13649115;Bus 862: St. Johann - Aspach - Ried;
13649116;Bus 861: Mattighofen - Mauerkirchen - Braunau;
13649117;Bus 861: Höhnhart - Mauerkirchen (weiter Richtung Braunau);
13649118;Bus 861: Mauerkirchen - Höhnhart (aus Braunau kommend);
13649119;Bus 861: Braunau - Mauerkirchen - Mattighofen;
13650338;Bus 866: Großweiffendorf - Ried;
13650339;Bus 866: Ried - Großweiffendorf;
13650340;Bus 864: Mühlheim - Geinberg - Ried;
13650341;Bus 864: Variante nach Therme Geinberg;
13650342;Bus 864: Ried - Geinberg - Mühlheim;
13650343;Bus 860: Runde über Altheim Wagram (Ri. Altheim, a. Braunau komm.);
13650344;Bus 860: Umfahrung St. Peter (Richtung Braunau);
13650345;Bus 860: Variante über Franz-Plasser-Straße (aus Altheim kommend);
13650346;Bus 860: Aspach - Altheim - Braunau;
13650347;Bus 860: Braunau - Altheim - Aspach;
13650348;Bus 863: Altheim - Ried;
13650541;Bus 485: Fürstenfeld Bahnhof => Hartberg Busbahnhof (not via Fürstenfeld Fabriksgasse/Ärztezentrum);
13650542;Bus 485: Bad Blumau Bahnhof => Hartberg Busbahnhof;
13650543;Bus 485: Fürstenfeld Bahnhof => Hartberg Busbahnhof (via Neudau Schulzentrum);
13650544;Bus 485: Neudau Schulzentrum => Hartberg Busbahnhof;
13650545;Bus 485: Burgau Hauptplatz => Hartberg Busbahnhof (via Neudau Schulzentrum);
13650546;Bus 485: Wörth an der Lafnitz Ortsmitte => Hartberg Busbahnhof;
13650547;Bus 485: Fürstenfeld Bahnhof => Hartberg Busbahnhof (via Hartberg Erlenstraße);
13650548;Bus 485: Burgau Hauptplatz => Hartberg Busbahnhof;
13650549;Bus 485: Fürstenfeld Bahnhof => Hartberg Busbahnhof;
13650550;Bus 485: Hartberg Busbahnhof => Fürstenfeld Bahnhof (via Hartberg Rotkreuzkapelle);
13650551;Bus 485: Hartberg Europaplatz (Ressavarstraße) => Bad Blumau Bahnhof;
13650552;Bus 485: Hartberg Busbahnhof => Fürstenfeld Bahnhof (via Neudau Schulzentrum);
13650553;Bus 485: Hartberg Busbahnhof => Fürstenfeld Bahnhof (via Sankt Johann in der Haide Volksschule);
13650554;Bus 485: Hartberg Busbahnhof => Neudau Schulzentrum;
13650555;Bus 485: Hartberg Busbahnhof => Burgau Hauptplatz (via Sankt Johann in der Haide Volksschule);
13650556;Bus 485: Hartberg Busbahnhof => Burgau Hauptplatz;
13650557;Bus 485: Hartberg Busbahnhof => Fürstenfeld Bahnhof;
13650561;Bus 485: Neudau Hauptplatz => Fürstenfeld Bahnhof;
13654501;Bus 5393: Althofen Stadtverkehr;
13654678;Bus 5393: Althofen Stadtverkehr (beschleunigt);
13654679;Bus 5393: Frühkurs Busbahnhof - Volksschule;
13668255;Bus 486: Bad Loipersdorf Therme => Fürstenfeld Grazer Platz;
13668256;Bus 486: Jennersdorf Schulzentrum => Fürstenfeld Grazer Platz;
13668257;Bus 486: Jennersdorf Bahnhof => Fürstenfeld Grazer Platz;
13668258;Bus 486: Jennersdorf Schulzentrum => Fürstenfeld Grazer Platz (via Gillersdorf Ort);
13668259;Bus 486: Fürstenfeld Pestkreuz => Fürstenfeld Schillerplatz;
13668260;Bus 486: Jennersdorf Bahnhof => Fürstenfeld Grazer Platz (via Stein Ortsmitte);
13668261;Bus 486: Fürstenfeld Grazer Platz => Bad Loipersdorf Therme (via Gillersdorf Ort);
13668262;Bus 486: Fürstenfeld Grazer Platz => Jennersdorf Bahnhof;
13668263;Bus 486: Fürstenfeld Grazer Platz => Bad Loipersdorf Therme (via Stein Ortsmitte);
13668266;Bus 486: Fürstenfeld Grazer Platz => Jennersdorf Bahnhof (via Gillersdorf Ort);
13668267;Bus 486: Fürstenfeld Grazer Platz => Jennersdorf Schulzentrum (via Fürstenfeld Mühlbreiten und Gillersdorf Ort);
13668268;Bus 486: Fürstenfeld Grazer Platz => Jennersdorf Schulzentrum (via Gillersdorf Ort);
13668269;Bus 486: Fürstenfeld Grazer Platz => Bad Loipersdorf Therme (via Fürstenfeld Mühlbreiten);
13668270;Bus 486: Fürstenfeld Grazer Platz => Bad Loipersdorf Therme;
13668271;Bus 486: Fürstenfeld Grazer Platz => Jennersdorf Schulzentrum;
13674096;Bus 488: Fehring Bahnhof => Feldbach Busbahnhof;
13674097;Bus 488: Hohenbrugg an der Raab Ortsmitte => Fehring Hauptplatz;
13674098;Bus 488: Jennersdorf Volksschule => Fehring Hauptplatz;
13674099;Bus 488: Jennersdorf Volksschule => Fehring Hauptplatz (via Fehring Bahnhof);
13674100;Bus 488: Jennersdorf Bahnhof => Feldbach Busbahnhof;
13674101;Bus 488: Fürstenfeld Grazer Platz => Feldbach Busbahnhof;
13674102;Bus 488: Fürstenfeld Schillerplatz => Fehring Hauptplatz;
13674103;Bus 488: Jennersdorf Schulzentrum => Feldbach Clementmühle;
13674104;Bus 488: Fehring Hauptplatz => Feldbach Busbahnhof;
13674105;Bus 488: Fehring Hauptplatz => Feldbach Bahnhof;
13674106;Bus 488: Fürstenfeld Grazer Platz => Fehring Hauptplatz;
13674107;Bus 488: Fürstenfeld Grazer Platz => Feldbach Bahnhof;
13674108;Bus 488: Feldbach Bahnhof => Fehring Bahnhof;
13674109;Bus 488: Fehring Hauptplatz => Jennersdorf Bahnhof;
13674110;Bus 488: Fehring Hauptplatz => Fürstenfeld Grazer Platz;
13674111;Bus 488: Feldbach Busbahnhof => Fehring Hauptplatz (via Gossendorf Ortsmitte);
13674112;Bus 488: Fürstenfeld Grazer Platz => Hohenbrugg an der Raab Ortsmitte;
13674113;Bus 488: Feldbach Busbahnhof => Fürstenfeld Grazer Platz (via Feldbach Ringstraße/Schulzentrum);
13674114;Bus 488: Feldbach Busbahnhof => Fürstenfeld Grazer Platz;
13674115;Bus 488: Feldbach Busbahnhof => Fürstenfeld Grazer Platz (via Feldbach Volksschule II);
13674116;Bus 488: Fehring Hauptplatz => Jennersdorf Volksschule;
13674117;Bus 488: Feldbach Bahnhof => Fürstenfeld Grazer Platz;
13674118;Bus 488: Feldbach Bahnhof => Fehring Hauptplatz;
13674119;Bus 488: Feldbach Busbahnhof => Fehring Hauptplatz;
13674120;Bus 488: Feldbach Busbahnhof => Hohenbrugg an der Raab Ortsmitte;
13674121;Bus 488: Leitersdorf im Raabtal Weinegg => Feldbach Busbahnhof;
13674130;Bus 488: Fehring Bahnhof => Fürstenfeld Schillerplatz;
13674131;Bus 488: Feldbach Bahnhof => Jennersdorf Schulzentrum;
13674145;Bus 488: Fehring Hauptplatz => Jennersdorf Schulzentrum;
13674146;Bus 488: Feldbach Bahnhof => Fürstenfeld Schillerplatz;
13676769;Bus 489: Fürstenfeld Grazer Platz => Fürstenfeld Bahnhof;
13676770;Bus 489: Stinatz Gasthaus Zsifkovits => Stegersbach P+R/Hauptplatz;
13676771;Bus 489: Markt Allhau Bildungszentrum => Stegersbach P+R/Hauptplatz;
13676772;Bus 489: Markt Allhau Bildungszentrum => Fürstenfeld Bahnhof;
13676773;Bus 489: Markt Allhau Bildungszentrum => Fürstenfeld Grazer Platz;
13676774;Bus 489: Stinatz Gasthaus Zsifkovits => Markt Allhau Bildungszentrum;
13676775;Bus 489: Stinatz Friedhof => Markt Allhau Hutweide;
13676776;Bus 489: Stegersbach P+R/Hauptplatz => Markt Allhau Bildungszentrum;
13676777;Bus 489: Fürstenfeld Bahnhof => Markt Allhau Bildungszentrum;
13692974;Bus 8329: Jenbach Bahnhof => Jenbach Bahnhof;
13693329;Bus 402: Klosterneuburg Weißer Hof => Klosterneuburg Gymnasium;
13693330;Bus 402: Klosterneuburg Weißer Hof => Klosterneuburg-Kierling Bahnhof;
13693331;Bus 402: Hadersfeld Hauptstraße => Klosterneuburg-Kierling Bahnhof;
13693332;Bus 402: Hadersfeld Hauptstraße => Klosterneuburg Gymnasium;
13694538;Bus 405: Feldbach Clementmühle => Edelsbach bei Feldbach Festhalle;
13702925;Bus 409: Fehring Bahnhof => Sankt Anna am Aigen Schulen (via Neustift bei Kapfenstein Ort);
13704281;Bus 5416: Völkermarkt => Remschenig;
13707656;Bus 841, 845: Variante nach Obernberg Mittelschule;
13707657;Bus 845: Antiesenhofen - Altheim;
13707658;Bus 845: Altheim - Antiesenhofen;
13709290;Bus 5416: Remschenig - Völkermarkt Bbf;
13709389;Bus 840: Antiesenhofen - Osternach - Ried;
13709390;Bus 840, 841, 842, 844: Variante über Ried Promenade (aus Aurolzmünster bzw. Taiskirchen kommend);
13709391;Bus 840: Ried - Osternach - Antiesenhofen;
13709392;Bus 840, 841, 842: Variante über Ried Volksfeststraße (aus Aurolzmünster kommend);
13709393;Bus 840, 841, 842: Variante über Ried Volksfeststraße (Richtung Aurolzmünster);
13709394;Bus 841: Ried - Obernberg - Mörschwang;
13709395;Bus 841: Mörschwang - Obernberg - Ried;
13721039;Bus 843: Lambrechten - Taiskirchen;
13721040;Bus 843: Utzenaich - Taiskirchen;
13721041;Bus 843: Taiskirchen - Utzenaich;
13721042;Bus 842: Sigharting - Utzenaich - Ried;
13721043;Bus 842: Ried - Utzenaich - Sigharting;
13728935;Bus X30: Hartberg Busbahnhof => Graz Hauptbahnhof (via Gleisdorf Busbahnhof);
13728936;Bus X30: Hartberg Busbahnhof => Graz Hauptbahnhof;
13728937;Bus X30: Hartberg Bahnhof => Graz Hauptbahnhof (via Gleisdorf Busbahnhof);
13728938;Bus X30: Graz Hauptbahnhof => Hartberg Bahnhof;
13728939;Bus X30: Graz Hauptbahnhof => Hartberg Bahnhof (via Gleisdorf Busbahnhof);
13729445;Stadtbus Ried 835: Rabenberger Weg;
13729446;Stadtbus Ried 834: Bahnhof;
13729447;Stadtbus Ried 833: Hohenzellerstraße;
13729448;Stadtbus Ried 832: Försterstraße;
13729449;Stadtbus Ried 831: Riedberg;
13729450;Bus 844: Variante ab Ried Gartenstraße;
13729451;Bus 844: Variante über Dorf/Pram (Richtung Ried);
13729452;Bus 844: Variante über Dorf/Pram (Richtung Raab);
13729453;Bus 844: Raab - Taiskirchen - Ried;
13729454;Bus 844: Ried - Taiskirchen - Raab;
13729782;Bus B2: Pinkafeld Kaunitzgasse => Graz Sankt Leonhard/Klinikum Mitte;
13733160;Bus 300: Hartberg Busbahnhof => Großpesendorf Busbahnhof;
13733161;Bus 300: Hartberg Rotkreuzkapelle => Gleisdorf Busbahnhof;
13733162;Bus 300: Hartberg Bahnhof => Gleisdorf Busbahnhof;
13733163;Bus 300: Hartberg Busbahnhof => Gleisdorf Busbahnhof;
13733164;Bus 300: Hartberg Busbahnhof => Graz Andreas-Hofer-Platz/Joanneumsviertel;
13733165;Bus 300: Großpesendorf Busbahnhof => Hartberg Busbahnhof;
13733166;Bus 300: Gleisdorf Schulzentrum => Pischelsdorf Rundparkplatz;
13733168;Bus 300: Gleisdorf Busbahnhof => Hartberg Busbahnhof (via Gleisdorf Schulzentrum);
13733169;Bus 300: Gleisdorf Bahnhof => Hartberg Busbahnhof;
13733170;Bus 300: Graz Hauptbahnhof => Hartberg Bahnhof;
13733171;Bus 300: Gleisdorf Busbahnhof => Hartberg Busbahnhof;
13734845;Bus 818: Freinberg => Schärding;
13734846;Bus 818: Schärding => Freinberg;
13734847;Bus 813: Variante von Kopfing (Richtung Andorf);
13734848;Bus 813: Variante nach Kopfing (aus Andorf kommend);
13734849;Bus 813: Münzkirchen - Andorf - Ried;
13734850;Bus 813: Ried - Andorf - Münzkirchen;
13734851;Bus 812: Schärding - Pyrawang;
13734852;Bus 812: Pyrawang - Schärding;
13734853;Bus 811: Stadl - St. Roman;
13734854;Bus 811: St. Roman - Stadl;
13735682;Bus 822: Schärding - Taufkirchen - Kopfing;
13735683;Bus 822: Kopfing - Taufkirchen - Schärding;
13735684;Bus 820: Variante über Andorf Landwirtschafsschule (Richtung Schärding);
13735685;Bus 820: Variante über St. Willibald (Richtung Raab);
13735686;Bus 820: Peuerbach - Raab;
13735687;Bus 820: Raab - Schärding;
13735688;Bus 820: Variante über St. Willibald (Richtung Peuerbach);
13735689;Bus 820: Variante über Andorf Landwirtschafsschule (Richtung Raab);
13735690;Bus 820: Raab - Peuerbach;
13735691;Bus 820: Schärding - Raab;
13736210;Bus 828: Variante über Schärding Kainzbauernweg (Richtung Rainbach);
13736211;Bus 828: Rainbach/Ikr. - Schärding - Bubing;
13736212;Bus 828: Bubing - Schärding - Rainbach/Ikr.;
13736213;Bus 826: Variante nach St. Marienkirchen Sportplatz;
13736214;Bus 826: Eggerding - Schärding;
13736215;Bus 826: Schärding - Eggerding;
13736216;Bus 824: Raab - Taufkirchen - Schärding;
13736217;Bus 824: Schärding - Taufkirchen - Raab;
13742945;Bus X31: Hartberg Busbahnhof => Graz Hauptbahnhof;
13742946;Bus X31: Hartberg Rotkreuzkapelle => Graz Hauptbahnhof;
13742947;Bus X31: Graz Hauptbahnhof => Hartberg Busbahnhof;
13742948;Bus X31: Graz Hauptbahnhof => Hartberg Busbahnhof (via Graz Walter-P.-Chrysler-Platz);
13742949;Bus X31: Graz Hauptbahnhof => Hartberg Bahnhof;
13751966;Bus 301: Pinggau Hauptplatz => Rohrbach-Vorau Bahnhof (via Friedberg Mittelschule);
13751967;Bus 301: Pinggau Hauptplatz => Rohrbach-Vorau Bahnhof;
13751968;Bus 301: Haideggendorf Blumensiedlung (B63) => Hartberg Bahnhof;
13751969;Bus 301: Pinggau Hauptplatz => Hartberg Bahnhof;
13751970;Bus 301: Rohrbach-Vorau Bahnhof => Hartberg Busbahnhof;
13751971;Bus 301: Pinggau Hauptplatz => Hartberg Busbahnhof (via Grafendorf Schulen);
13751972;Bus 301: Pinggau Hauptplatz => Hartberg Busbahnhof (via Penzendorf Ortsmitte);
13751973;Bus 301: Pinggau Hauptplatz => Hartberg Busbahnhof;
13751974;Bus 301: Rohrbach-Vorau Bahnhof => Pinggau Hauptplatz (via Friedberg Mittelschule);
13751975;Bus 301: Rohrbach-Vorau Bahnhof => Pinggau Hauptplatz;
13751976;Bus 301: Hartberg Busbahnhof => Rohrbach-Vorau Bahnhof;
13751977;Bus 301: Hartberg Busbahnhof => Haideggendorf Blumensiedlung (B63);
13751978;Bus 301: Hartberg Busbahnhof => Pinggau Hauptplatz (via Neudorf bei Penzendorf Sägewerk);
13751979;Bus 301: Hartberg Busbahnhof => Pinggau Hauptplatz (via Grafendorf Schulen);
13751980;Bus 301: Hartberg Busbahnhof => Pinggau Hauptplatz (via Friedberg Mittelschule);
13751981;Bus 301: Hartberg Busbahnhof => Pinggau Hauptplatz (via Hartberg Europaplatz (Ressavarstraße));
13751982;Bus 301: Hartberg Busbahnhof => Pinggau Hauptplatz (via Hartberg Rotkreuzkapelle);
13792582;Bus 203: Feldkirchen/D. => Oberlandshaag;
13830464;Bus 885: Horn Hauptplatz => Irnfritz Schulen (über Horn Stadtsee);
13830465;Bus 886: Horn Bahnhof => Drosendorf Hauptplatz (über Horn Stadtsee);
13939098;Bus 240: Linz => Niederwaldkirchen;
13941769;Bus 5395: Passering Ort - Treibach-Althofen Bbf (direkt);
13941770;Bus 5395: Passering Ort - Treibach-Althofen Bbf;
13941771;Bus 5395: Treibach Althofen Bbf - Passering;
13943032;Bus 5395: Knappenberg Fuchsluke => Treibach-Althofen Bahnhof (über Bbf);
13943033;Bus 5395: Treibach-Althofen => Knappenberg;
13948515;Bus 543: Bad Deutsch-Altenburg => Marchegg Bahnhof;
13948516;Bus 543: Marchegg Bahnhof => Bad Deutsch Altenburg Bahnhof;
13978253;Bus 552: Stopfenreuth Uferstraße => Wien Aspernstraße;
13996771;Bus 369: Eng/Tirol, Gasthaus => Lenggries, Bahnhof;
13996772;Bus 369: Eng/Tirol, Gasthaus => Bad Tölz, ZOB Isarkai;
13996773;Bus 369: Lenggries, Bahnhof => Eng/Tirol, Gasthaus;
14016090;Stadtbus Mödling Linie 2: Bahnhof Mödling => Wr. Neudorf Bahnstraße;
14016091;Stadtbus Mödling Linie 2: Wiener Neudorf Bahnstraße => Mödling Bahnhof;
14036657;Stadtbus Mödling Linie 3: Mödling Bahnhof - Mödling WIFI (nicht über HTL);
14052031;Bus 9535 Mozartexpress: Salzburg, Mirabellplatz => Bad Reichenhall => Inzell => Ruhpolding => Reit im Winkl, Rathaus;
14052479;Bus 302: Pinggau Schule => Pinggau Hauptplatz;
14052480;Bus 302: Pinggau Garage Gruber => Pinggau Schule;
14052481;Bus 302: Pinggau Garage Gruber => Spital bei Tauchen Dorfplatz;
14052482;Bus 302: Friedberg Hauptplatz => Tränktörl Gasthaus Weissenbäck => Friedberg Hauptplatz;
14052483;Bus 302: Pinggau Schule => Spital bei Tauchen Dorfplatz => Pinggau Schule;
14052484;Bus 302: Pinggau Garage Gruber => Pinggau Schule;
14052485;Bus 302: Elsenau Sparberegg Kreuzung => Pinggau Garage Gruber;
14052486;Bus 302: Elsenau Sparberegg Laglmühle => Pinggau Schule;
14052487;Bus 302: Sparberegg Reitpichl => Pinggau Garage Gruber;
14052488;Bus 302: Elsenau Sparberegg Kreuzung => Götzendorf bei Pinggau Ort Kapelle => Elenau Sparberegg Kreuzung;
14052489;Bus 302: Schäffernsteg P+R => Pinggau Schule;
14052490;Bus 302: Schäffern Gemeindeamt => Pinggau Schule;
14052491;Bus 302: Zöbern Schule => Schäffern Gemeindeamt;
14052492;Bus 302: Pinggau Schule => Schäffern Gemeindeamt;
14052493;Bus 302: Pinggau Schule => Elsenau Sparberegg Kreuzung;
14052494;Bus 302: Schäffern Gemeindeamt => Elsenau Sparberegg Laglmühle;
14052495;Bus 302: Pinggau Schule => Sparberegg Reitpichl;
14052496;Bus 302: Pinggau Hauptplatz => Schäffernsteg P+R;
14052497;Bus 302: Haideggendorf Abzweigung Lafnitzdorf => Schäffern Gemeindeamt;
14052498;Bus 302: Schäffern Gemeindeamt => Götzendorf bei Pinggau Ort Kapelle => Schäffern Gemeindeamt;
14052499;Bus 302: Schäffern Gemeindeamt => Zöbern Schule;
14052500;Bus 302: Haideggendorf Abzweigung Lafnitzdorf => Zöbern Schule;
14052501;Bus 302: Friedberg Hauptplatz => Pinggau Schule;
14052502;Bus 302: Ehrenschachen Zeller => Pinggau Schule;
14052503;Bus 302: Friedberg Bahnhof => Friedberg Hauptplatz;
14052504;Bus 302: Kroisegg Gasthaus Halwachs => Pinggau Schule;
14052505;Bus 302: Kroisegg Gasthaus Halwachs => Pinggau Hauptplatz;
14052506;Bus 302: Ehrenschachen Ort => Pinggau Hauptplatz;
14052507;Bus 302: Friedberg Hauptplatz => Pinggau Garage Gruber;
14052508;Bus 302: Ehrenschachen Zeller => Pinggau Garage Gruber;
14052509;Bus 302: Dechantskirchen Volksschule => Kroisegg Gasthaus Halwachs;
14052510;Bus 302: Pinggau Garage Gruber => Friedberg Hauptplatz;
14052511;Bus 302: Pinggau Garage Gruber => Ehrenschachen Zeller;
14052512;Bus 302: Pinggau Garage Gruber => Kroisegg Gasthaus Halwachs;
14052513;Bus 302: Bärnegg Abzweigung Eder => Pinggau Garage Gruber;
14052514;Bus 302: Elsenau Sparberegg Kreuzung => Pinggau Garage Gruber (via Schäffernsteg P+R);
14052515;Bus 302: Schäffern Kirche => Pinggau Garage Gruber;
14052516;Bus 302: Schäffern Gemeindeamt => Pinggau Garage Gruber;
14052517;Bus 302: Elsenau Sparberegg Kreuzung => Schäffern Gemeindeamt;
14052518;Bus 302: Zöbern Kirche => Pinggau Schule;
14052519;Bus 302: Friedberg Grazer Straße => Sinnersdorf Hirsch;
14052520;Bus 302: Friedberg Mittelschule => Zöbern Kirche;
14052521;Bus 302: Schäffernsteg P+R => Schäffern Gemeindeamt;
14052522;Bus 302: Pinggau Garage Gruber => Zöbern Kirche;
14057149;Bus 303: Bruck an der Lafnitz Ort => Festenburg Ort => Bruck an der Lafnitz Ort;
14057233;Bus 390: Pertisau, Karwendellift => Achensee => Wildbad Kreuth => Rottach-Egern => Tegernsee, Bahnhof;
14057234;Bus 390: Pertisau, Karwendellift => Achensee => Achenkirch, Volksschule => Wildbad Kreuth => Rottach-Egern => Tegernsee, Bahnhof;
14057235;Bus 390: Tegernsee, Bahnhof => Rottach-Egern => Wildbad Kreuth => Achenkirch, Volksschule => Achensee => Pertisau, Karwendellift;
14060759;Bus 52E: Ziegelstraße => Andritz;
14060760;Bus 52E: Andritz => Ziegelstraße;
14066910;Bus 292: Halbthurn Erzherzog-Friedrich-Straße => Neusiedl am See Bahnhof;
14066911;Bus 292: St. Andrä am Zicksee Bahnhof => Neusiedl am See Bahnhof (über Frauenkirchen Mühlteich);
14066912;Bus 292: Neusiedl am See Hauptplatz => St. Andrä am Zicksee Bahnhof (über Neusiedl am See Schulzentrum);
14066913;Bus 292: Neusiedl am See Bahnhof => Neusiedl am See Schulzentrum;
14066914;Bus 292: Neusiedl am See Bahnhof => St. Andrä am Zicksee Bahnhof (über Frauenkirchen Mühlteich);
14066915;Bus 292: Neusiedl am See Bahnhof => Halbthurn Erzherzog-Friedrich-Straße;
14066916;Bus 292: Neusiedl am See Bahnhof => Andau Kirche (über Frauenkirchen Mühlteich);
14066917;Bus 292: Neusiedl am See Hauptplatz => St. Andrä am Zicksee Bahnhof (über Frauenkirchen Mühlteich);
14066918;Bus 291: Andau Kirche => St. Andrä am Zicksee Bahnhof (über St. Andrä/Zicksee Reha-Zentrum);
14092493;Bus 62: WKO-WIFI/tim=> Puntigam;
14092494;Bus 62: Puntigam=> WKO-WIFI/tim;
14097101;Bus 482: Bernau, Minigolfplatz => Oberaudorf, Zentrum;
14097104;Bus 482: Aschau, Bahnhof => Sachrang, Ort => Wildbichl, Wildpark;
14097107;Bus 482: Schifffahrt Bernau-Felden => Oberaudorf, Zentrum;
14097110;Bus 482: Aschau, Bahnhof => Oberaudorf, Zentrum;
14097111;Bus 482: Schifffahrt Bernau-Felden => Ebbs => Oberaudorf, Zentrum;
14097118;Bus 482: Wildbichl Wildpark => Schifffahrt Bernau-Felden;
14097119;Bus 482: Wildbichl Wildpark => Bach => Aschau, Bahnhof;
14097120;Bus 482: Wildbichl Wildpark => Aschau, Bahnhof;
14097121;Bus 482: Oberaudorf, Zentrum => Aschau, Bahnhof;
14097122;Bus 482: Oberaudorf, Zentrum => Schifffahrt Bernau-Felden;
14097123;Bus 482: Oberaudorf, Zentrum => Ebbs => Aschau, Bahnhof;
14099665;Bus 482: Bernau, Minigolfplatz => Wildbichl, Wildpark;
14099667;Bus 482: Aschau, Bahnhof => Wildbichl, Wildpark;
14099670;Bus 482: Wildbichl Wildpark => Bernau, Minigolfplatz => Schifffahrt Bernau-Felden;
14118122;Bus 302: Götzis Bahnhof → Altach Bahnhof;
14118150;Bus 302: Altach Bahnhof → Götzis Bahnhof;
14122402;Bus 9509: Traunstein, Bahnhof => Unterwössen, Schule => Reit im Winkl, Rathaus;
14122403;Bus 9509: Traunstein, Bahnhof => Reit im Winkl, Rathaus;
14122404;Bus 9509: Übersee, Bahnhof => Reit im Winkl, Rathaus;
14122405;Bus 9509: Traunstein, Bahnhof => Steinach => Reit im Winkl, Rathaus;
14122416;Bus 9509: Reit im Winkl, Rathaus => Ettenhausen;
14122417;Bus 9509: Reit im Winkl, Rathaus => Übersee, Bahnhof;
14122418;Bus 9509: Reit im Winkl, Rathaus => Steinach => Traunstein, Bahnhof;
14122419;Bus 9509: Reit im Winkl, Rathaus => Traunstein, Bahnhof;
14125278;Bus 4000: Oberndorf i.T., Steinerbach => St. Johann i.T., Schülerperron;
14125279;Bus 4000: Kitzbühel, Bahnhof (E) => St. Johann i.T., Schülerperron;
14125280;Bus 4000: Kitzbühel, Im Gries => St. Johann i.T., Schülerperron;
14125281;Bus 4000: St. Johann i.T., Bärnstetten => Kirchdorf i.T., Ort;
14125282;Bus 4000: St. Johann i.T., Bahnhof => Kössen, Hüttwirt (A) => Kössen, VZ Kaiserwinkl;
14125283;Bus 4000: Kitzbühel, Im Gries => Kössen, Hüttwirt (A) => Kössen, VZ Kaiserwinkl;
14125284;Bus 4000: Kitzbühel, Im Gries => Kössen, VZ Kaiserwinkl;
14125285;Bus 4000: St. Johann i.T., Bahnhof => St. Johann i.T., Lampern => Kössen, VZ Kaiserwinkl;
14125286;Bus 4000: St. Johann i.T., Bahnhof => Kössen, VZ Kaiserwinkl;
14125287;Bus 4000: St. Johann i.T., Bahnhof => Reit im Winkl, Rathaus;
14125288;Bus 4000: Kössen, VZ Kaiserwinkl => Reit im Winkl, Rathaus;
14125289;Bus 4000: Kitzbühel, Im Gries => St. Johann i.T., Bahnhof;
14125290;Bus 4000: Kitzbühel, Im Gries => Reit im Winkl, Rathaus;
14125291;Bus 4000: Kössen, VZ Kaiserwinkl => Erpfendorf => St. Johann i.T., Bahnhof;
14125292;Bus 4000: Kössen, VZ Kaiserwinkl => Kössen, Hüttwirt (B) => St. Johann i.T., Bahnhof;
14125293;Bus 4000: Kössen, VZ Kaiserwinkl => Kössen, Hüttwirt (B) => Kitzbühel, Bahnhof (E);
14125294;Bus 4000: Kössen, VZ Kaiserwinkl => St. Johann i.T., Lampern => Kitzbühel, Bahnhof (E);
14125295;Bus 4000: Kössen, VZ Kaiserwinkl => St. Johann i.T., Bahnhof;
